id,label
292,cat
293,cat
294,bird
295,truck
296,dog
297,cat
298,ship
299,plane
300,bird
301,deer
302,frog
303,ship
304,frog
305,dog
306,truck
307,deer
308,deer
309,cat
310,plane
311,horse
312,bird
313,frog
314,plane
315,plane
316,ship
317,dog
318,horse
319,frog
320,deer
321,car
322,plane
323,cat
324,bird
325,horse
326,bird
327,bird
328,dog
329,dog
330,cat
331,horse
332,cat
333,plane
334,deer
335,frog
336,dog
337,deer
338,cat
339,truck
340,plane
341,deer
342,ship
343,bird
344,car
345,ship
346,frog
347,deer
348,truck
349,bird
350,truck
351,frog
352,bird
353,horse
354,plane
355,bird
356,frog
357,cat
358,cat
359,deer
360,dog
361,plane
362,plane
363,plane
364,ship
365,cat
366,bird
367,plane
368,plane
369,plane
370,deer
371,frog
372,plane
373,ship
374,dog
375,cat
376,horse
377,deer
378,deer
379,ship
380,deer
381,bird
382,bird
383,ship
384,dog
385,frog
386,ship
387,frog
388,horse
389,frog
390,dog
391,ship
392,cat
393,ship
394,bird
395,horse
396,deer
397,cat
398,horse
399,deer
400,truck
401,car
402,horse
403,deer
404,cat
405,deer
406,frog
407,deer
408,cat
409,frog
410,cat
411,bird
412,deer
413,deer
414,deer
415,deer
416,cat
417,deer
418,cat
419,plane
420,cat
421,ship
422,ship
423,cat
424,truck
425,frog
426,cat
427,plane
428,plane
429,plane
430,bird
431,deer
432,deer
433,deer
434,bird
435,frog
436,deer
437,bird
438,ship
439,car
440,bird
441,bird
442,frog
443,plane
444,dog
445,horse
446,bird
447,cat
448,horse
449,ship
450,car
451,bird
452,frog
453,cat
454,dog
455,plane
456,bird
457,dog
458,ship
459,deer
460,cat
461,dog
462,frog
463,cat
464,cat
465,cat
466,ship
467,cat
468,frog
469,frog
470,ship
471,car
472,truck
473,frog
474,deer
475,bird
476,dog
477,deer
478,deer
479,deer
480,frog
481,frog
482,ship
483,deer
484,deer
485,bird
486,cat
487,ship
488,ship
489,ship
490,frog
491,plane
492,frog
493,bird
494,deer
495,deer
496,deer
497,plane
498,frog
499,bird
500,cat
501,deer
502,deer
503,deer
504,cat
505,frog
506,deer
507,horse
508,truck
509,dog
510,frog
511,ship
512,horse
513,ship
514,truck
515,deer
516,bird
517,deer
518,deer
519,bird
520,truck
521,deer
522,plane
523,deer
524,frog
525,dog
526,dog
527,deer
528,bird
529,bird
530,plane
531,dog
532,bird
533,car
534,deer
535,ship
536,cat
537,dog
538,bird
539,deer
540,dog
541,horse
542,car
543,cat
544,plane
545,truck
546,horse
547,dog
548,frog
549,frog
550,deer
551,deer
552,ship
553,dog
554,bird
555,bird
556,ship
557,frog
558,plane
559,dog
560,cat
561,cat
562,truck
563,car
564,car
565,frog
566,deer
567,plane
568,ship
569,deer
570,dog
571,bird
572,bird
573,plane
574,deer
575,bird
576,cat
577,cat
578,ship
579,cat
580,horse
581,deer
582,truck
583,bird
584,dog
585,deer
586,deer
587,ship
588,bird
589,deer
590,truck
591,frog
592,dog
593,ship
594,cat
595,ship
596,frog
597,deer
598,dog
599,dog
600,horse
601,ship
602,horse
603,truck
604,bird
605,plane
606,deer
607,cat
608,cat
609,ship
610,cat
611,bird
612,frog
613,deer
614,cat
615,frog
616,deer
617,horse
618,deer
619,cat
620,bird
621,bird
622,deer
623,horse
624,horse
625,deer
626,frog
627,frog
628,frog
629,plane
630,plane
631,deer
632,dog
633,dog
634,dog
635,deer
636,cat
637,horse
638,deer
639,car
640,frog
641,plane
642,truck
643,bird
644,frog
645,plane
646,frog
647,deer
648,frog
649,truck
650,car
651,ship
652,plane
653,car
654,cat
655,deer
656,truck
657,truck
658,deer
659,bird
660,frog
661,deer
662,horse
663,bird
664,deer
665,deer
666,horse
667,truck
668,frog
669,frog
670,dog
671,car
672,bird
673,ship
674,deer
675,dog
676,plane
677,cat
678,ship
679,frog
680,cat
681,frog
682,deer
683,dog
684,frog
685,bird
686,plane
687,deer
688,bird
689,dog
690,cat
691,deer
692,cat
693,horse
694,dog
695,horse
696,car
697,frog
698,deer
699,plane
700,horse
701,ship
702,frog
703,plane
704,deer
705,cat
706,plane
707,frog
708,dog
709,bird
710,deer
711,frog
712,horse
713,dog
714,bird
715,frog
716,cat
717,frog
718,cat
719,cat
720,car
721,plane
722,deer
723,frog
724,bird
725,frog
726,cat
727,frog
728,deer
729,car
730,deer
731,deer
732,plane
733,deer
734,deer
735,plane
736,plane
737,car
738,truck
739,ship
740,ship
741,horse
742,frog
743,bird
744,deer
745,plane
746,plane
747,deer
748,cat
749,frog
750,truck
751,bird
752,truck
753,ship
754,cat
755,horse
756,horse
757,horse
758,dog
759,deer
760,plane
761,car
762,cat
763,dog
764,bird
765,deer
766,frog
767,dog
768,deer
769,car
770,dog
771,horse
772,ship
773,horse
774,plane
775,frog
776,bird
777,car
778,ship
779,plane
780,ship
781,plane
782,plane
783,deer
784,car
785,bird
786,car
787,plane
788,frog
789,car
790,cat
791,bird
792,deer
793,car
794,ship
795,frog
796,frog
797,frog
798,horse
799,cat
800,cat
801,bird
802,cat
803,bird
804,horse
805,cat
806,deer
807,horse
808,plane
809,bird
810,frog
811,deer
812,horse
813,dog
814,plane
815,dog
816,cat
817,deer
818,deer
819,plane
820,cat
821,dog
822,horse
823,deer
824,dog
825,horse
826,bird
827,ship
828,plane
829,deer
830,ship
831,deer
832,car
833,horse
834,plane
835,horse
836,dog
837,deer
838,deer
839,deer
840,ship
841,deer
842,plane
843,deer
844,deer
845,ship
846,truck
847,frog
848,deer
849,cat
850,horse
851,bird
852,frog
853,ship
854,car
855,truck
856,bird
857,bird
858,plane
859,horse
860,plane
861,frog
862,plane
863,plane
864,cat
865,deer
866,frog
867,frog
868,frog
869,dog
870,ship
871,plane
872,ship
873,deer
874,cat
875,dog
876,plane
877,bird
878,car
879,dog
880,frog
881,plane
882,cat
883,deer
884,truck
885,deer
886,deer
887,cat
888,deer
889,frog
890,cat
891,ship
892,horse
893,horse
894,frog
895,deer
896,horse
897,truck
898,bird
899,deer
900,deer
901,deer
902,deer
903,deer
904,deer
905,dog
906,cat
907,ship
908,frog
909,frog
910,deer
911,bird
912,car
913,plane
914,plane
915,plane
916,plane
917,ship
918,deer
919,plane
920,deer
921,car
922,bird
923,bird
924,deer
925,cat
926,deer
927,car
928,frog
929,cat
930,frog
931,cat
932,car
933,deer
934,deer
935,deer
936,cat
937,frog
938,dog
939,cat
940,frog
941,horse
942,frog
943,bird
944,plane
945,frog
946,truck
947,cat
948,plane
949,truck
950,dog
951,cat
952,plane
953,bird
954,ship
955,deer
956,frog
957,car
958,truck
959,truck
960,deer
961,deer
962,car
963,frog
964,deer
965,deer
966,horse
967,frog
968,plane
969,deer
970,frog
971,horse
972,plane
973,horse
974,cat
975,horse
976,truck
977,deer
978,cat
979,dog
980,plane
981,deer
982,car
983,bird
984,dog
985,cat
986,bird
987,deer
988,frog
989,truck
990,ship
991,cat
992,cat
993,dog
994,truck
995,horse
996,car
997,cat
998,cat
999,bird
1000,deer
1001,bird
1002,truck
1003,bird
1004,truck
1005,deer
1006,cat
1007,deer
1008,plane
1009,deer
1010,bird
1011,deer
1012,bird
1013,deer
1014,plane
1015,horse
1016,bird
1017,deer
1018,plane
1019,truck
1020,truck
1021,horse
1022,deer
1023,cat
1024,dog
1025,bird
1026,deer
1027,frog
1028,plane
1029,dog
1030,plane
1031,dog
1032,ship
1033,cat
1034,bird
1035,bird
1036,horse
1037,bird
1038,cat
1039,ship
1040,deer
1041,ship
1042,deer
1043,ship
1044,cat
1045,bird
1046,deer
1047,plane
1048,frog
1049,deer
1050,ship
1051,plane
1052,bird
1053,ship
1054,truck
1055,deer
1056,deer
1057,frog
1058,deer
1059,deer
1060,plane
1061,deer
1062,dog
1063,dog
1064,deer
1065,deer
1066,cat
1067,deer
1068,frog
1069,horse
1070,ship
1071,plane
1072,frog
1073,frog
1074,bird
1075,ship
1076,bird
1077,frog
1078,ship
1079,frog
1080,frog
1081,plane
1082,dog
1083,cat
1084,frog
1085,bird
1086,ship
1087,deer
1088,deer
1089,dog
1090,bird
1091,car
1092,car
1093,car
1094,horse
1095,dog
1096,bird
1097,plane
1098,frog
1099,truck
1100,dog
1101,frog
1102,dog
1103,cat
1104,truck
1105,ship
1106,bird
1107,truck
1108,truck
1109,frog
1110,ship
1111,deer
1112,truck
1113,deer
1114,cat
1115,truck
1116,cat
1117,deer
1118,car
1119,frog
1120,car
1121,truck
1122,car
1123,horse
1124,frog
1125,plane
1126,bird
1127,deer
1128,cat
1129,horse
1130,dog
1131,truck
1132,frog
1133,bird
1134,truck
1135,bird
1136,car
1137,deer
1138,deer
1139,deer
1140,deer
1141,cat
1142,plane
1143,cat
1144,deer
1145,ship
1146,truck
1147,plane
1148,plane
1149,bird
1150,ship
1151,dog
1152,frog
1153,truck
1154,truck
1155,plane
1156,deer
1157,deer
1158,deer
1159,deer
1160,deer
1161,deer
1162,dog
1163,car
1164,truck
1165,frog
1166,dog
1167,dog
1168,bird
1169,bird
1170,horse
1171,deer
1172,bird
1173,deer
1174,frog
1175,dog
1176,frog
1177,deer
1178,deer
1179,cat
1180,frog
1181,bird
1182,frog
1183,frog
1184,ship
1185,frog
1186,bird
1187,cat
1188,ship
1189,truck
1190,plane
1191,ship
1192,bird
1193,bird
1194,dog
1195,bird
1196,ship
1197,cat
1198,plane
1199,deer
1200,cat
1201,deer
1202,ship
1203,deer
1204,frog
1205,ship
1206,car
1207,frog
1208,frog
1209,dog
1210,frog
1211,deer
1212,deer
1213,car
1214,plane
1215,ship
1216,deer
1217,bird
1218,bird
1219,dog
1220,dog
1221,dog
1222,truck
1223,bird
1224,cat
1225,bird
1226,deer
1227,deer
1228,deer
1229,horse
1230,ship
1231,bird
1232,deer
1233,deer
1234,ship
1235,dog
1236,plane
1237,bird
1238,truck
1239,cat
1240,bird
1241,deer
1242,deer
1243,deer
1244,bird
1245,bird
1246,bird
1247,plane
1248,car
1249,frog
1250,deer
1251,cat
1252,horse
1253,cat
1254,deer
1255,car
1256,ship
1257,deer
1258,dog
1259,frog
1260,plane
1261,truck
1262,truck
1263,truck
1264,cat
1265,deer
1266,truck
1267,cat
1268,bird
1269,car
1270,deer
1271,bird
1272,frog
1273,cat
1274,deer
1275,truck
1276,car
1277,deer
1278,bird
1279,ship
1280,car
1281,truck
1282,frog
1283,truck
1284,cat
1285,deer
1286,deer
1287,truck
1288,frog
1289,truck
1290,horse
1291,ship
1292,frog
1293,bird
1294,bird
1295,horse
1296,cat
1297,horse
1298,truck
1299,plane
1300,car
1301,ship
1302,frog
1303,truck
1304,frog
1305,deer
1306,bird
1307,ship
1308,deer
1309,horse
1310,truck
1311,dog
1312,plane
1313,car
1314,ship
1315,deer
1316,horse
1317,truck
1318,dog
1319,car
1320,bird
1321,deer
1322,ship
1323,plane
1324,frog
1325,truck
1326,plane
1327,deer
1328,deer
1329,deer
1330,horse
1331,deer
1332,ship
1333,car
1334,ship
1335,car
1336,bird
1337,bird
1338,frog
1339,ship
1340,plane
1341,car
1342,truck
1343,dog
1344,deer
1345,dog
1346,deer
1347,ship
1348,truck
1349,deer
1350,frog
1351,frog
1352,cat
1353,deer
1354,dog
1355,cat
1356,truck
1357,plane
1358,ship
1359,bird
1360,cat
1361,frog
1362,bird
1363,truck
1364,frog
1365,cat
1366,cat
1367,ship
1368,cat
1369,plane
1370,cat
1371,deer
1372,plane
1373,bird
1374,plane
1375,frog
1376,dog
1377,dog
1378,cat
1379,deer
1380,plane
1381,deer
1382,horse
1383,plane
1384,plane
1385,deer
1386,frog
1387,horse
1388,dog
1389,plane
1390,car
1391,dog
1392,frog
1393,truck
1394,deer
1395,truck
1396,ship
1397,frog
1398,truck
1399,ship
1400,horse
1401,deer
1402,bird
1403,plane
1404,deer
1405,frog
1406,deer
1407,cat
1408,deer
1409,cat
1410,deer
1411,bird
1412,deer
1413,bird
1414,frog
1415,cat
1416,car
1417,deer
1418,deer
1419,cat
1420,frog
1421,frog
1422,cat
1423,truck
1424,dog
1425,cat
1426,car
1427,horse
1428,plane
1429,deer
1430,deer
1431,bird
1432,plane
1433,car
1434,bird
1435,bird
1436,plane
1437,deer
1438,cat
1439,truck
1440,horse
1441,plane
1442,deer
1443,car
1444,bird
1445,ship
1446,plane
1447,cat
1448,plane
1449,plane
1450,car
1451,dog
1452,plane
1453,cat
1454,dog
1455,horse
1456,bird
1457,plane
1458,deer
1459,deer
1460,bird
1461,deer
1462,cat
1463,bird
1464,horse
1465,cat
1466,dog
1467,cat
1468,horse
1469,dog
1470,deer
1471,cat
1472,car
1473,cat
1474,ship
1475,car
1476,ship
1477,cat
1478,cat
1479,deer
1480,frog
1481,cat
1482,cat
1483,car
1484,bird
1485,car
1486,truck
1487,bird
1488,frog
1489,dog
1490,deer
1491,ship
1492,plane
1493,deer
1494,car
1495,cat
1496,frog
1497,deer
1498,frog
1499,car
1500,ship
1501,dog
1502,deer
1503,plane
1504,deer
1505,horse
1506,ship
1507,plane
1508,truck
1509,deer
1510,car
1511,truck
1512,bird
1513,deer
1514,frog
1515,deer
1516,truck
1517,deer
1518,ship
1519,truck
1520,deer
1521,horse
1522,bird
1523,dog
1524,frog
1525,cat
1526,bird
1527,ship
1528,plane
1529,plane
1530,horse
1531,horse
1532,deer
1533,frog
1534,plane
1535,frog
1536,horse
1537,plane
1538,dog
1539,plane
1540,cat
1541,deer
1542,frog
1543,frog
1544,plane
1545,deer
1546,plane
1547,cat
1548,deer
1549,bird
1550,horse
1551,car
1552,deer
1553,bird
1554,plane
1555,ship
1556,deer
1557,dog
1558,ship
1559,plane
1560,cat
1561,bird
1562,deer
1563,deer
1564,dog
1565,plane
1566,truck
1567,truck
1568,bird
1569,bird
1570,ship
1571,bird
1572,bird
1573,plane
1574,deer
1575,horse
1576,plane
1577,car
1578,truck
1579,car
1580,plane
1581,deer
1582,ship
1583,horse
1584,bird
1585,plane
1586,bird
1587,frog
1588,truck
1589,ship
1590,deer
1591,ship
1592,truck
1593,car
1594,deer
1595,horse
1596,car
1597,deer
1598,plane
1599,ship
1600,car
1601,ship
1602,truck
1603,plane
1604,plane
1605,plane
1606,ship
1607,frog
1608,ship
1609,bird
1610,horse
1611,cat
1612,plane
1613,deer
1614,deer
1615,bird
1616,deer
1617,horse
1618,bird
1619,bird
1620,deer
1621,cat
1622,deer
1623,horse
1624,car
1625,horse
1626,plane
1627,cat
1628,frog
1629,plane
1630,cat
1631,ship
1632,bird
1633,frog
1634,cat
1635,plane
1636,truck
1637,plane
1638,frog
1639,frog
1640,deer
1641,bird
1642,dog
1643,car
1644,truck
1645,truck
1646,horse
1647,deer
1648,deer
1649,deer
1650,deer
1651,ship
1652,cat
1653,bird
1654,plane
1655,deer
1656,dog
1657,bird
1658,cat
1659,plane
1660,bird
1661,deer
1662,plane
1663,car
1664,deer
1665,bird
1666,plane
1667,plane
1668,car
1669,bird
1670,bird
1671,ship
1672,deer
1673,bird
1674,car
1675,deer
1676,dog
1677,cat
1678,cat
1679,dog
1680,car
1681,truck
1682,frog
1683,frog
1684,car
1685,bird
1686,cat
1687,truck
1688,bird
1689,deer
1690,deer
1691,truck
1692,deer
1693,plane
1694,plane
1695,car
1696,frog
1697,deer
1698,frog
1699,truck
1700,truck
1701,bird
1702,deer
1703,car
1704,horse
1705,deer
1706,ship
1707,deer
1708,bird
1709,ship
1710,cat
1711,deer
1712,cat
1713,deer
1714,deer
1715,deer
1716,bird
1717,ship
1718,bird
1719,deer
1720,bird
1721,deer
1722,plane
1723,deer
1724,deer
1725,cat
1726,frog
1727,frog
1728,deer
1729,bird
1730,horse
1731,deer
1732,bird
1733,plane
1734,bird
1735,plane
1736,car
1737,deer
1738,dog
1739,horse
1740,plane
1741,deer
1742,car
1743,bird
1744,deer
1745,cat
1746,cat
1747,plane
1748,bird
1749,ship
1750,dog
1751,truck
1752,plane
1753,horse
1754,deer
1755,cat
1756,frog
1757,cat
1758,ship
1759,horse
1760,deer
1761,cat
1762,plane
1763,frog
1764,deer
1765,bird
1766,plane
1767,bird
1768,plane
1769,horse
1770,plane
1771,truck
1772,dog
1773,ship
1774,deer
1775,deer
1776,bird
1777,frog
1778,bird
1779,dog
1780,horse
1781,bird
1782,car
1783,ship
1784,bird
1785,deer
1786,dog
1787,car
1788,deer
1789,frog
1790,car
1791,deer
1792,bird
1793,frog
1794,frog
1795,cat
1796,plane
1797,ship
1798,cat
1799,ship
1800,frog
1801,bird
1802,plane
1803,cat
1804,plane
1805,plane
1806,deer
1807,plane
1808,plane
1809,bird
1810,deer
1811,truck
1812,deer
1813,ship
1814,dog
1815,frog
1816,car
1817,car
1818,bird
1819,plane
1820,frog
1821,ship
1822,horse
1823,plane
1824,car
1825,truck
1826,horse
1827,deer
1828,plane
1829,deer
1830,dog
1831,cat
1832,deer
1833,bird
1834,bird
1835,deer
1836,dog
1837,cat
1838,frog
1839,dog
1840,deer
1841,ship
1842,cat
1843,frog
1844,bird
1845,deer
1846,dog
1847,truck
1848,deer
1849,deer
1850,bird
1851,frog
1852,deer
1853,plane
1854,cat
1855,horse
1856,bird
1857,deer
1858,frog
1859,frog
1860,bird
1861,car
1862,bird
1863,frog
1864,frog
1865,truck
1866,ship
1867,truck
1868,deer
1869,bird
1870,truck
1871,ship
1872,frog
1873,bird
1874,deer
1875,frog
1876,bird
1877,truck
1878,dog
1879,dog
1880,deer
1881,deer
1882,ship
1883,cat
1884,cat
1885,dog
1886,dog
1887,plane
1888,dog
1889,horse
1890,plane
1891,deer
1892,dog
1893,cat
1894,deer
1895,truck
1896,bird
1897,truck
1898,frog
1899,plane
1900,ship
1901,deer
1902,ship
1903,deer
1904,bird
1905,horse
1906,bird
1907,deer
1908,bird
1909,deer
1910,deer
1911,frog
1912,truck
1913,frog
1914,deer
1915,truck
1916,deer
1917,car
1918,deer
1919,plane
1920,plane
1921,plane
1922,deer
1923,deer
1924,bird
1925,car
1926,cat
1927,frog
1928,deer
1929,bird
1930,horse
1931,deer
1932,ship
1933,ship
1934,truck
1935,frog
1936,frog
1937,bird
1938,frog
1939,car
1940,car
1941,cat
1942,bird
1943,plane
1944,deer
1945,ship
1946,cat
1947,truck
1948,dog
1949,frog
1950,car
1951,horse
1952,deer
1953,truck
1954,cat
1955,deer
1956,deer
1957,bird
1958,deer
1959,bird
1960,deer
1961,frog
1962,frog
1963,cat
1964,frog
1965,plane
1966,deer
1967,dog
1968,plane
1969,dog
1970,frog
1971,bird
1972,car
1973,ship
1974,frog
1975,cat
1976,deer
1977,bird
1978,frog
1979,dog
1980,frog
1981,deer
1982,cat
1983,ship
1984,ship
1985,deer
1986,horse
1987,ship
1988,deer
1989,deer
1990,plane
1991,frog
1992,bird
1993,deer
1994,deer
1995,dog
1996,deer
1997,plane
1998,cat
1999,cat
2000,ship
2001,frog
2002,cat
2003,cat
2004,frog
2005,horse
2006,dog
2007,bird
2008,cat
2009,bird
2010,bird
2011,dog
2012,deer
2013,dog
2014,car
2015,bird
2016,ship
2017,car
2018,plane
2019,ship
2020,truck
2021,bird
2022,frog
2023,ship
2024,ship
2025,deer
2026,plane
2027,plane
2028,deer
2029,plane
2030,frog
2031,frog
2032,dog
2033,bird
2034,dog
2035,deer
2036,ship
2037,deer
2038,dog
2039,horse
2040,frog
2041,plane
2042,bird
2043,truck
2044,horse
2045,bird
2046,ship
2047,frog
2048,dog
2049,plane
2050,deer
2051,deer
2052,truck
2053,car
2054,bird
2055,car
2056,deer
2057,plane
2058,car
2059,dog
2060,cat
2061,ship
2062,truck
2063,deer
2064,car
2065,frog
2066,bird
2067,ship
2068,car
2069,ship
2070,cat
2071,horse
2072,dog
2073,dog
2074,deer
2075,cat
2076,bird
2077,ship
2078,truck
2079,deer
2080,plane
2081,car
2082,horse
2083,deer
2084,bird
2085,deer
2086,ship
2087,deer
2088,bird
2089,bird
2090,deer
2091,dog
2092,horse
2093,plane
2094,plane
2095,frog
2096,truck
2097,truck
2098,cat
2099,plane
2100,deer
2101,frog
2102,horse
2103,cat
2104,cat
2105,cat
2106,cat
2107,dog
2108,deer
2109,plane
2110,frog
2111,bird
2112,bird
2113,truck
2114,cat
2115,frog
2116,ship
2117,dog
2118,bird
2119,frog
2120,frog
2121,bird
2122,ship
2123,cat
2124,bird
2125,ship
2126,horse
2127,bird
2128,car
2129,deer
2130,ship
2131,car
2132,cat
2133,plane
2134,bird
2135,deer
2136,deer
2137,dog
2138,ship
2139,frog
2140,dog
2141,deer
2142,ship
2143,frog
2144,deer
2145,car
2146,cat
2147,deer
2148,bird
2149,cat
2150,deer
2151,bird
2152,bird
2153,cat
2154,frog
2155,plane
2156,frog
2157,deer
2158,frog
2159,cat
2160,plane
2161,ship
2162,truck
2163,cat
2164,deer
2165,ship
2166,cat
2167,ship
2168,car
2169,cat
2170,bird
2171,ship
2172,ship
2173,deer
2174,deer
2175,truck
2176,deer
2177,bird
2178,cat
2179,frog
2180,car
2181,dog
2182,car
2183,deer
2184,dog
2185,frog
2186,deer
2187,deer
2188,bird
2189,deer
2190,car
2191,cat
2192,dog
2193,car
2194,plane
2195,horse
2196,deer
2197,car
2198,deer
2199,cat
2200,cat
2201,deer
2202,dog
2203,deer
2204,horse
2205,bird
2206,car
2207,plane
2208,ship
2209,truck
2210,deer
2211,car
2212,deer
2213,dog
2214,deer
2215,bird
2216,frog
2217,plane
2218,ship
2219,bird
2220,ship
2221,bird
2222,bird
2223,cat
2224,dog
2225,horse
2226,cat
2227,ship
2228,bird
2229,plane
2230,frog
2231,frog
2232,deer
2233,dog
2234,cat
2235,deer
2236,dog
2237,dog
2238,dog
2239,ship
2240,plane
2241,horse
2242,bird
2243,plane
2244,cat
2245,horse
2246,frog
2247,bird
2248,deer
2249,frog
2250,bird
2251,deer
2252,deer
2253,frog
2254,frog
2255,horse
2256,truck
2257,frog
2258,car
2259,deer
2260,deer
2261,truck
2262,deer
2263,bird
2264,ship
2265,car
2266,car
2267,deer
2268,dog
2269,plane
2270,deer
2271,deer
2272,frog
2273,bird
2274,plane
2275,horse
2276,ship
2277,ship
2278,ship
2279,bird
2280,horse
2281,cat
2282,cat
2283,frog
2284,cat
2285,cat
2286,bird
2287,plane
2288,car
2289,plane
2290,deer
2291,deer
2292,frog
2293,bird
2294,cat
2295,truck
2296,deer
2297,bird
2298,deer
2299,dog
2300,bird
2301,bird
2302,frog
2303,truck
2304,ship
2305,frog
2306,bird
2307,deer
2308,bird
2309,cat
2310,cat
2311,horse
2312,deer
2313,deer
2314,plane
2315,deer
2316,ship
2317,deer
2318,ship
2319,dog
2320,dog
2321,horse
2322,plane
2323,dog
2324,bird
2325,car
2326,horse
2327,deer
2328,deer
2329,truck
2330,horse
2331,cat
2332,deer
2333,plane
2334,deer
2335,frog
2336,horse
2337,bird
2338,ship
2339,deer
2340,frog
2341,ship
2342,deer
2343,ship
2344,plane
2345,car
2346,plane
2347,ship
2348,bird
2349,truck
2350,bird
2351,cat
2352,truck
2353,cat
2354,cat
2355,car
2356,frog
2357,bird
2358,frog
2359,bird
2360,truck
2361,deer
2362,cat
2363,bird
2364,deer
2365,deer
2366,truck
2367,car
2368,ship
2369,plane
2370,frog
2371,bird
2372,dog
2373,cat
2374,bird
2375,cat
2376,frog
2377,deer
2378,deer
2379,bird
2380,deer
2381,horse
2382,car
2383,car
2384,frog
2385,dog
2386,ship
2387,ship
2388,bird
2389,deer
2390,ship
2391,bird
2392,ship
2393,truck
2394,deer
2395,plane
2396,plane
2397,deer
2398,bird
2399,ship
2400,cat
2401,plane
2402,ship
2403,bird
2404,deer
2405,bird
2406,cat
2407,horse
2408,plane
2409,bird
2410,plane
2411,horse
2412,cat
2413,cat
2414,deer
2415,ship
2416,ship
2417,dog
2418,bird
2419,dog
2420,ship
2421,deer
2422,cat
2423,cat
2424,cat
2425,truck
2426,frog
2427,truck
2428,plane
2429,bird
2430,plane
2431,frog
2432,deer
2433,plane
2434,ship
2435,bird
2436,dog
2437,plane
2438,frog
2439,cat
2440,ship
2441,bird
2442,bird
2443,frog
2444,plane
2445,ship
2446,cat
2447,ship
2448,plane
2449,horse
2450,dog
2451,dog
2452,car
2453,deer
2454,horse
2455,truck
2456,plane
2457,frog
2458,horse
2459,cat
2460,cat
2461,plane
2462,cat
2463,deer
2464,bird
2465,deer
2466,plane
2467,ship
2468,plane
2469,dog
2470,deer
2471,horse
2472,frog
2473,car
2474,bird
2475,frog
2476,bird
2477,bird
2478,plane
2479,frog
2480,cat
2481,plane
2482,deer
2483,plane
2484,plane
2485,deer
2486,car
2487,bird
2488,horse
2489,car
2490,ship
2491,plane
2492,bird
2493,frog
2494,deer
2495,truck
2496,bird
2497,dog
2498,ship
2499,cat
2500,car
2501,ship
2502,dog
2503,deer
2504,plane
2505,ship
2506,ship
2507,deer
2508,cat
2509,bird
2510,frog
2511,dog
2512,dog
2513,plane
2514,plane
2515,frog
2516,deer
2517,dog
2518,bird
2519,ship
2520,car
2521,dog
2522,truck
2523,truck
2524,dog
